seed,mode,lr,lam_att,best_epoch,val_P,val_R,val_F1,val_attn_iou
19,abs,0.0005,0.1,60,0.8032786885245902,0.9074074074074074,0.8521739130434782,0.37191358024691357
19,abs,0.0005,0.3,125,0.7966101694915254,0.8703703703703703,0.8318584070796461,0.397427652733119
19,abs,0.0005,0.5,70,0.796875,0.9444444444444444,0.8644067796610169,0.3830095080611823
19,abs,0.0005,0.7,105,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4162228594838181
19,abs,0.0005,1.0,90,0.864406779661017,0.9444444444444444,0.9026548672566371,0.40384940064156677
19,abs,0.0005,3,145,0.8,0.9629629629629629,0.8739495798319328,0.4149083021100375
19,abs,0.0005,5,50,0.8421052631578947,0.8888888888888888,0.8648648648648649,0.40399913996989895
19,abs,0.0005,7,125,0.8225806451612904,0.9444444444444444,0.8793103448275862,0.4096308867204073
19,abs,0.0005,10,95,0.7868852459016393,0.8888888888888888,0.8347826086956522,0.4192185850052798
19,abs,0.001,0.1,60,0.8,0.8888888888888888,0.8421052631578948,0.3728847302408919
19,abs,0.001,0.3,115,0.9,0.8333333333333334,0.8653846153846153,0.39511494252873564
19,abs,0.001,0.5,145,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.41732587304649815
19,abs,0.001,0.7,95,0.8448275862068966,0.9074074074074074,0.875,0.37418921941400135
19,abs,0.001,1.0,110,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.4178478738271112
19,abs,0.001,3,60,0.7704918032786885,0.8703703703703703,0.817391304347826,0.4042992972302604
19,abs,0.001,5,95,0.8448275862068966,0.9074074074074074,0.875,0.4528012279355334
19,abs,0.001,7,130,0.796875,0.9444444444444444,0.8644067796610169,0.4327331580012138
19,abs,0.001,10,145,0.78125,0.9259259259259259,0.847457627118644,0.44492610837438423
